time,double_latitude
1625597321.764,1.0
1625597321.992,0.0
1625597322.234,0.0
1625597327.601,0.0
1625597327.647,0.0
1625597330.616,1.0
1625597369.467,1.0
1625598689.486,1.0
1625600959.473,1.0
1625602806.497,1.0
1625605277.444,1.0
1625607597.486,1.0
1625608953.831,1.0
1625612390.821,0.0
1625612394.163,0.0
1625612397.763,1.0
1625612399.462,1.0
1625612416.689,1.0
1625619427.725,1.0
1625619438.51,1.0
1625619445.218,1.0
1625628979.174,1.0
1625651921.58,1.0
1625664031.563,1.0
1625666341.553,1.0
1625670534.327,0.0
1625670534.722,0.0
1625671445.81,0.0
1625671445.898,0.0
1625671452.336,1.0
1625671598.544,1.0
1625673898.557,1.0
1625675098.542,1.0
1625677468.536,1.0
1625683545.584,1.0
1625686135.561,1.0
1625689655.514,1.0
1625690891.556,1.0
1625693126.581,1.0
1625695503.533,1.0
1625695775.161,1.0
1625698709.648,1.0
1625698710.549,1.0
1625698726.564,1.0
1625705068.291,0.0
1625705070.621,0.0
1625705074.219,1.0
1625705090.977,1.0
1625719412.029,1.0
1625719429.472,1.0
1625720218.691,1.0
1625721589.635,1.0
1625727509.593,1.0
1625728360.769,0.0
1625728360.878,0.0
1625731726.415,0.0
1625731726.453,0.0
1625731728.514,1.0
1625731792.931,0.0
1625731793.001,0.0
1625731969.756,0.0
1625731969.845,0.0
1625731972.469,0.0
1625731972.521,0.0
1625731972.645,0.0
1625732351.335,0.0
1625732351.531,0.0
1625732355.987,1.0
1625732535.23,0.0
1625732535.261,0.0
1625732553.58,0.0
1625732553.935,0.0
1625732560.374,1.0
1625732736.576,1.0
1625736236.581,1.0
1625738656.585,1.0
1625759805.373,1.0
1625762886.669,1.0
1625762904.963,1.0
1625763312.657,1.0
1625765763.631,1.0
1625767003.623,1.0
1625771723.633,1.0
1625772515.65,0.0
1625772515.978,0.0
1625772519.812,0.0
1625772519.838,0.0
1625772527.253,1.0
1625772562.525,0.0
1625772562.711,0.0
1625772875.033,0.0
1625772875.063,0.0
1625772891.149,0.0
1625772891.187,0.0
1625772914.125,0.0
1625772914.245,0.0
1625772919.168,1.0
1625772941.965,0.0
1625772942.176,0.0
1625773767.112,0.0
1625773767.148,0.0
1625773771.866,1.0
1625773801.629,1.0
1625773820.917,0.0
1625773821.037,0.0
1625774124.942,0.0
1625774124.979,0.0
1625774130.24,1.0
1625774136.054,0.0
1625774136.081,0.0
1625774334.191,0.0
1625774334.227,0.0
1625774339.519,1.0
1625774339.675,0.0
1625774339.757,0.0
1625774915.941,0.0
1625774915.965,0.0
1625774920.45,1.0
1625774979.482,0.0
1625774979.709,0.0
1625775003.413,0.0
1625775003.442,0.0
1625775015.968,1.0
1625775033.593,1.0
1625775081.629,0.0
1625775081.881,0.0
1625775163.927,0.0
1625775163.953,0.0
1625775169.004,1.0
1625775776.059,1.0
1625775776.322,0.0
1625775776.389,0.0
1625777366.634,0.0
1625777366.707,0.0
1625777371.418,1.0
1625777473.616,1.0
1625777859.145,0.0
1625777859.297,0.0
1625777862.757,0.0
1625777862.83,0.0
1625777865.303,1.0
1625778105.895,0.0
1625778106.987,0.0
1625778108.277,0.0
1625778108.325,0.0
1625778112.235,1.0
1625778384.032,0.0
1625778384.263,0.0
1625778386.187,0.0
1625778386.585,0.0
1625778390.091,1.0
1625778441.172,0.0
1625778441.293,0.0
1625778476.282,0.0
1625778476.396,0.0
1625778481.984,1.0
1625779768.606,1.0
1625780978.596,1.0
1625782238.602,1.0
1625784579.608,1.0
1625787108.598,1.0
1625796558.615,1.0
1625799130.611,1.0
1625801339.601,1.0
1625802619.605,1.0
1625803904.224,1.0
1625806339.612,1.0
1625806415.593,1.0
1625808863.587,1.0
1625816810.605,1.0
1625818174.293,1.0
1625818852.368,1.0
1625818897.585,1.0
1625840571.682,1.0
1625842842.632,1.0
1625844042.634,1.0
1625846441.667,1.0
1625847641.628,1.0
1625848842.646,1.0
1625850165.628,1.0
1625853054.933,0.0
1625853055.115,0.0
1625854877.039,0.0
1625854877.116,0.0
1625854889.26,1.0
1625854905.847,0.0
1625854906.07,0.0
1625854972.126,0.0
1625854972.258,0.0
1625854978.157,0.0
1625854978.224,0.0
1625854978.396,0.0
1625855116.042,0.0
1625855116.101,0.0
1625855117.15,1.0
1625855134.277,0.0
1625855134.478,0.0
1625855665.828,0.0
1625855665.868,0.0
1625855668.262,1.0
1625855696.253,0.0
1625855696.344,0.0
1625856473.544,0.0
1625856473.557,0.0
1625856481.536,0.0
1625856481.637,0.0
1625856916.264,0.0
1625856916.328,0.0
1625856920.075,1.0
1625857061.267,0.0
1625857061.65,0.0
1625857258.558,0.0
1625857258.604,0.0
1625857287.39,0.0
1625857287.425,0.0
1625859272.602,0.0
1625859272.621,0.0
1625859291.38,1.0
1625859441.65,1.0
1625863012.641,1.0
1625865391.632,1.0
1625867741.62,1.0
1625868981.618,1.0
1625870181.622,1.0
1625871445.606,1.0
1625873860.608,1.0
1625877350.636,1.0
1625880990.636,1.0
1625887061.63,1.0
1625889492.644,1.0
1625891094.387,1.0
1625894524.015,1.0
1625894541.828,1.0
1625895895.365,1.0
1625900161.703,1.0
1625902187.825,1.0
1625902338.651,1.0
1625904679.268,1.0
1625909380.661,1.0
1625911849.693,1.0
1625914231.689,1.0
1625916597.697,1.0
1625918991.652,1.0
1625920197.66,1.0
1625921412.662,1.0
1625923131.651,1.0
1625927002.656,1.0
1625929247.708,1.0
1625930467.631,1.0
1625931839.652,1.0
1625932911.955,0.0
1625932912.468,0.0
1625932916.932,0.0
1625932916.959,0.0
1625932928.593,1.0
1625932959.474,0.0
1625932959.677,0.0
1625932961.027,0.0
1625932961.117,0.0
1625932968.841,1.0
1625933552.042,0.0
1625933552.159,0.0
1625933712.171,0.0
1625933712.232,0.0
1625933723.397,1.0
1625933742.611,1.0
1625935100.672,1.0
1625937449.666,1.0
1625942137.648,1.0
1625943338.715,1.0
1625944538.829,1.0
1625945386.697,0.0
1625945387.012,0.0
1625945733.282,0.0
1625945733.348,0.0
1625945743.963,0.0
1625945743.996,0.0
1625945814.356,0.0
1625945814.4,0.0
1625945817.445,1.0
1625945862.044,0.0
1625945862.138,0.0
1625946073.586,0.0
1625946073.862,0.0
1625946078.443,1.0
1625946088.528,0.0
1625946088.67,0.0
1625946222.968,0.0
1625946223.01,0.0
1625946228.071,1.0
1625946270.874,0.0
1625946270.943,0.0
1625946763.633,0.0
1625946763.667,0.0
1625946768.17,1.0
1625946798.929,0.0
1625946798.975,0.0
1625946805.877,0.0
1625946805.914,0.0
1625946818.28,1.0
1625946846.055,0.0
1625946846.136,0.0
1625946855.099,0.0
1625946855.448,0.0
1625946860.137,1.0
1625946899.634,0.0
1625946899.798,0.0
1625947104.969,0.0
1625947105.003,0.0
1625947118.344,1.0
1625947137.731,0.0
1625947137.786,0.0
1625947139.438,0.0
1625947139.473,0.0
1625947149.594,1.0
1625947167.585,0.0
1625947167.902,0.0
1625947238.912,0.0
1625947239.205,0.0
1625947252.249,1.0
1625947283.642,0.0
1625947283.838,0.0
1625947324.403,0.0
1625947324.441,0.0
1625947335.189,0.0
1625947335.219,0.0
1625947335.342,0.0
1625947614.122,0.0
1625947614.141,0.0
1625947618.693,1.0
1625947681.47,0.0
1625947681.684,0.0
1625947717.389,0.0
1625947717.419,0.0
1625947719.605,0.0
1625947719.685,0.0
1625947719.838,0.0
1625947899.765,0.0
1625947899.919,0.0
1625947904.927,1.0
1625947930.497,0.0
1625947930.582,0.0
1625947999.863,0.0
1625947999.969,0.0
1625948013.331,1.0
1625948099.854,0.0
1625948099.947,0.0
1625948105.852,0.0
1625948105.914,0.0
1625948108.473,0.0
1625948108.544,0.0
1625948108.675,0.0
1625948499.699,0.0
1625948499.728,0.0
1625948507.637,0.0
1625948507.741,0.0
1625948507.843,0.0
1625948518.323,0.0
1625948518.35,0.0
1625948520.755,1.0
1625948526.04,0.0
1625948526.091,0.0
1625948836.832,0.0
1625948836.858,0.0
1625948847.352,0.0
1625948847.453,0.0
1625949021.504,0.0
1625949021.53,0.0
1625949026.471,1.0
1625949090.466,0.0
1625949090.638,0.0
1625949169.688,0.0
1625949169.943,0.0
1625949183.267,1.0
1625949208.952,0.0
1625949209.144,0.0
1625949299.159,0.0
1625949299.311,0.0
1625949312.316,1.0
1625949329.751,0.0
1625949329.917,0.0
1625949357.027,0.0
1625949357.055,0.0
1625949369.307,1.0
1625949419.465,0.0
1625949419.613,0.0
1625949426.105,0.0
1625949426.161,0.0
1625949432.089,1.0
1625949460.811,0.0
1625949460.966,0.0
1625949988.691,0.0
1625949988.736,0.0
1625949991.696,1.0
1625949996.559,0.0
1625949996.736,0.0
1625950051.575,0.0
1625950051.602,0.0
1625950064.013,1.0
1625950172.504,0.0
1625950175.2,0.0
1625950275.163,0.0
1625950275.201,0.0
1625950282.425,0.0
1625950282.505,0.0
1625950304.34,0.0
1625950304.418,0.0
1625950307.465,0.0
1625950307.538,0.0
1625950316.812,0.0
1625950316.905,0.0
1625950318.844,1.0
1625950571.521,1.0
1625952776.633,1.0
1625954009.625,1.0
1625956335.6,1.0
1625957548.64,1.0
1625958788.637,1.0
1625960010.642,1.0
1625962339.65,1.0
1625967705.177,1.0
1625970931.881,1.0
1625970947.639,1.0
1625977287.05,1.0
1625977305.009,1.0
1625979485.528,1.0
1625982805.634,1.0
1625984046.648,1.0
1625986370.676,1.0
1625987606.698,1.0
1625989544.306,1.0
1625992551.601,1.0
1625992568.654,1.0
1625992569.444,1.0
1625992595.485,1.0
1625993801.709,1.0
1625995006.659,1.0
1625996210.65,1.0
1625997466.668,1.0
1625999835.668,1.0
1626006292.685,1.0
1626010019.054,1.0
1626013400.044,1.0
1626014636.672,1.0
1626016999.668,1.0
1626018199.684,1.0
1626019399.651,1.0
1626020044.818,1.0
1626021200.873,1.0
1626021200.894,1.0
1626022400.664,1.0
1626023740.718,1.0
1626025019.68,1.0
1626028845.732,1.0
1626028845.884,0.0
1626028846.101,0.0
1626029042.77,0.0
1626029042.813,0.0
1626029063.713,1.0
1626029222.518,0.0
1626029222.597,0.0
1626029223.414,0.0
1626029223.434,0.0
1626029232.234,1.0
1626029409.809,0.0
1626029409.903,0.0
1626029448.716,0.0
1626029448.888,0.0
1626029460.571,1.0
1626029480.637,1.0
1626029526.987,0.0
1626029527.151,0.0
1626029545.964,0.0
1626029546.009,0.0
1626029547.929,0.0
1626029547.998,0.0
1626029548.214,0.0
1626029555.004,0.0
1626029555.123,0.0
1626029557.566,1.0
1626030796.646,1.0
1626033200.731,1.0
1626034557.627,1.0
1626037004.642,1.0
1626040534.673,1.0
1626041775.661,1.0
1626043005.655,1.0
1626045304.909,1.0
1626048121.565,1.0
1626048139.752,1.0
1626055073.669,0.0
1626055075.88,0.0
1626055079.357,1.0
1626055096.237,1.0
1626059257.79,1.0
1626060567.662,1.0
1626062853.665,1.0
1626064097.657,1.0
1626066657.676,1.0
1626070247.662,1.0
1626072448.683,1.0
1626073649.018,1.0
1626076048.699,1.0
1626077249.358,1.0
1626077749.864,1.0
1626079579.172,1.0
1626079579.687,1.0
1626080784.694,1.0
1626081987.703,1.0
1626086829.533,1.0
1626087070.478,0.0
1626087070.692,0.0
1626087091.464,0.0
1626087091.509,0.0
1626087096.527,1.0
1626087097.052,0.0
1626087097.162,0.0
1626087105.666,0.0
1626087105.716,0.0
1626087108.537,1.0
1626088354.696,1.0
1626090721.701,1.0
1626102810.07,1.0
1626104497.047,1.0
1626109732.734,1.0
1626115603.683,1.0
1626118162.708,1.0
1626119409.701,1.0
1626122882.707,1.0
1626125232.69,1.0
1626127623.697,1.0
1626128831.693,1.0
1626131215.701,1.0
1626132415.699,1.0
1626133622.714,1.0
1626136051.723,1.0
1626137252.714,1.0
1626139602.708,1.0
1626140816.714,1.0
1626143222.733,1.0
1626144452.716,1.0
1626150546.695,1.0
1626157444.591,1.0
1626157445.457,1.0
1626161049.474,1.0
1626161796.848,1.0
1626161894.702,1.0
1626163147.715,1.0
1626164438.706,1.0
1626166697.689,1.0
1626168037.724,1.0
1626170049.721,1.0
1626172566.711,1.0
1626176595.718,1.0
1626180350.707,1.0
1626182690.691,1.0
1626185021.723,1.0
1626186215.938,0.0
1626186215.992,0.0
1626186792.546,0.0
1626186792.57,0.0
1626186810.836,1.0
1626186831.784,0.0
1626186831.914,0.0
1626186839.232,0.0
1626186839.284,0.0
1626186843.98,1.0
1626187028.044,0.0
1626187028.233,0.0
1626187570.66,0.0
1626187570.693,0.0
1626187575.597,1.0
1626187596.066,0.0
1626187596.195,0.0
1626187685.035,0.0
1626187685.067,0.0
1626187696.603,1.0
1626187701.743,0.0
1626187701.954,0.0
1626188002.442,0.0
1626188002.471,0.0
1626188012.4,0.0
1626188012.483,0.0
1626188012.594,0.0
1626188080.432,0.0
1626188080.488,0.0
1626188086.024,1.0
1626188117.787,0.0
1626188117.93,0.0
1626188827.378,0.0
1626188827.398,0.0
1626188832.385,1.0
1626188847.106,0.0
1626188847.232,0.0
1626188848.799,0.0
1626188848.84,0.0
1626188857.085,1.0
1626189013.088,0.0
1626189013.26,0.0
1626192040.6,0.0
1626192040.708,0.0
1626192061.683,1.0
1626192121.614,0.0
1626192121.703,0.0
1626192371.865,0.0
1626192371.906,0.0
1626192380.201,1.0
1626192388.926,0.0
1626192389.044,0.0
1626192596.052,0.0
1626192596.103,0.0
1626192602.011,1.0
1626192625.704,1.0
1626195037.693,1.0
1626199958.717,1.0
1626204637.714,1.0
1626205897.683,1.0
1626208402.681,1.0
1626213134.697,1.0
1626214387.679,1.0
1626216707.7,1.0
1626218031.715,1.0
1626220267.673,1.0
1626222677.708,1.0
1626224007.71,1.0
1626226223.72,1.0
1626228658.693,1.0
1626231227.719,1.0
1626233477.716,1.0
1626235940.713,1.0
1626237936.734,1.0
1626240262.697,1.0
1626244581.708,1.0
1626260141.759,1.0
1626268524.726,1.0
1626269838.687,1.0
1626272204.697,1.0
1626274591.744,1.0
1626276989.73,1.0
1626278318.998,1.0
1626279518.728,1.0
1626280759.727,1.0
1626283069.724,1.0
1626285478.711,1.0
1626287848.744,1.0
1626289431.685,1.0
1626290842.705,1.0
1626293153.684,1.0
1626294486.721,1.0
1626296952.713,1.0
1626299182.698,1.0
1626301592.687,1.0
1626304142.716,1.0
1626306384.719,1.0
1626312532.73,1.0
1626312574.981,1.0
1626316030.891,1.0
1626316049.083,1.0
1626316059.092,1.0
1626323260.7,1.0
1626334380.737,1.0
1626336690.73,1.0
1626337900.686,1.0
1626349888.72,1.0
1626351800.129,1.0
1626351805.7,1.0
1626352999.228,1.0
1626354211.493,1.0
1626355407.721,1.0
1626355798.172,1.0
1626356772.711,1.0
1626357345.582,1.0
1626359009.57,1.0
1626360209.657,1.0
1626361409.492,1.0
1626362609.599,1.0
1626363333.865,0.0
1626363333.973,0.0
1626363334.103,0.0
1626363860.398,0.0
1626363860.421,0.0
1626363864.263,1.0
1626363890.711,0.0
1626363890.749,0.0
1626365206.617,0.0
1626365206.679,0.0
1626365209.307,1.0
1626365245.981,0.0
1626365246.187,0.0
1626365274.939,0.0
1626365274.957,0.0
1626365286.563,1.0
1626365326.735,0.0
1626365326.911,0.0
1626365345.189,0.0
1626365345.229,0.0
1626365356.657,1.0
1626365382.332,0.0
1626365382.486,0.0
1626365419.45,0.0
1626365419.476,0.0
1626365431.61,1.0
1626365439.536,0.0
1626365439.67,0.0
1626365475.433,0.0
1626365475.449,0.0
1626365487.57,1.0
1626365499.487,0.0
1626365499.524,0.0
1626365501.864,0.0
1626365501.946,0.0
1626365515.539,1.0
1626365555.042,1.0
1626367914.723,1.0
1626369135.766,1.0
1626373996.671,1.0
1626378523.771,0.0
1626378523.881,0.0
1626378570.43,0.0
1626378570.839,0.0
1626378575.144,1.0
1626378636.434,0.0
1626378636.581,0.0
1626378639.035,0.0
1626378639.07,0.0
1626378641.786,1.0
1626378710.66,1.0
1626378777.778,0.0
1626378778.058,0.0
1626378850.124,0.0
1626378850.497,0.0
1626378854.074,1.0
1626379079.58,0.0
1626379079.834,0.0
1626379086.161,0.0
1626379086.244,0.0
1626379090.218,1.0
1626379136.568,0.0
1626379136.664,0.0
1626379554.975,0.0
1626379555.16,0.0
1626379560.067,1.0
1626380194.793,0.0
1626380194.891,0.0
1626380201.405,0.0
1626380201.487,0.0
1626380203.763,1.0
1626380293.5,0.0
1626380293.572,0.0
1626380337.706,0.0
1626380337.776,0.0
1626380348.289,1.0
1626380377.629,0.0
1626380377.85,0.0
1626380432.867,0.0
1626380432.933,0.0
1626380439.411,1.0
1626380471.307,0.0
1626380471.546,0.0
1626380616.932,0.0
1626380616.973,0.0
1626380619.81,1.0
1626380641.788,0.0
1626380641.901,0.0
1626380782.085,0.0
1626380782.121,0.0
1626380795.206,1.0
1626380860.182,0.0
1626380860.272,0.0
1626380873.655,0.0
1626380873.722,0.0
1626380875.555,1.0
1626380912.703,1.0
1626383345.694,1.0
1626385705.691,1.0
1626386915.692,1.0
1626389295.674,1.0
1626390495.673,1.0
1626391698.68,1.0
1626392926.681,1.0
1626395286.686,1.0
1626396525.678,1.0
1626398932.668,1.0
1626401375.716,1.0
1626408608.736,1.0
1626409927.976,1.0
1626412156.702,1.0
1626414637.702,1.0
1626416677.679,1.0
1626418876.036,1.0
1626419354.736,1.0
1626419399.682,1.0
1626420644.716,1.0
1626429662.662,1.0
1626430902.666,1.0
1626433170.683,1.0
1626434372.679,1.0
1626435582.693,1.0
1626443971.793,1.0
1626446409.266,0.0
1626446409.411,0.0
1626447097.398,0.0
1626447097.423,0.0
1626447109.885,0.0
1626447109.93,0.0
1626448715.793,0.0
1626448715.819,0.0
1626448716.54,1.0
1626448717.641,1.0
1626448727.138,0.0
1626448727.206,0.0
1626448733.284,0.0
1626448733.399,0.0
1626448749.612,0.0
1626448749.672,0.0
1626448749.797,0.0
1626449626.299,0.0
1626449626.334,0.0
1626449629.172,1.0
1626449678.003,1.0
1626449678.054,0.0
1626449678.077,0.0
1626449726.999,0.0
1626449727.034,0.0
1626449735.133,1.0
1626450958.676,1.0
1626453518.683,1.0
1626455749.651,1.0
1626457019.65,1.0
1626458381.924,1.0
1626460548.665,1.0
1626461755.789,1.0
1626462131.914,1.0
1626462133.803,1.0
1626462134.619,0.0
1626462145.287,0.0
1626462248.746,0.0
1626462249.286,0.0
1626462314.274,0.0
1626462314.354,0.0
1626462325.237,1.0
1626462671.294,0.0
1626462671.615,0.0
1626462686.075,0.0
1626462686.128,0.0
1626462688.253,1.0
1626463893.77,1.0
1626465172.636,1.0
1626466397.635,1.0
1626471123.705,1.0
1626472087.794,0.0
1626472088.023,0.0
1626472255.569,0.0
1626472255.6,0.0
1626472256.869,1.0
1626472325.353,1.0
1626472325.395,0.0
1626472325.43,0.0
1626472364.762,0.0
1626472364.788,0.0
1626472375.063,1.0
1626472431.795,0.0
1626472431.972,0.0
1626472575.061,0.0
1626472575.09,0.0
1626472578.245,0.0
1626472578.299,0.0
1626472578.414,0.0
1626472591.612,0.0
1626472591.649,0.0
1626472592.209,1.0
1626472669.653,1.0
1626475052.654,1.0
1626476331.653,1.0
1626476833.778,1.0
1626476833.866,1.0
1626476936.793,1.0
1626478134.101,1.0
1626478306.651,1.0
1626479334.818,1.0
1626480534.182,1.0
1626480616.685,1.0
1626481734.081,1.0
1626481836.67,1.0
1626482934.145,1.0
1626484134.433,1.0
1626484154.694,1.0
1626485344.134,1.0
1626486541.677,1.0
1626486610.495,1.0
1626487815.275,1.0
1626487905.691,1.0
1626490134.217,1.0
1626490150.704,1.0
1626491334.204,1.0
1626491477.67,1.0
1626492649.058,1.0
1626493849.16,1.0
1626493949.696,1.0
1626495049.116,1.0
1626495167.694,1.0
1626496270.144,1.0
1626497475.868,1.0
1626497510.473,1.0
1626498675.95,1.0
1626499665.458,1.0
1626500686.678,1.0
1626501935.903,1.0
1626501946.481,1.0
1626503156.49,1.0
1626503176.502,1.0
1626504355.863,1.0
1626505555.977,1.0
1626505616.521,1.0
1626506756.028,1.0
1626507942.505,1.0
1626508055.23,1.0
1626509288.255,1.0
1626509288.48,1.0
1626510488.246,1.0
1626510508.486,1.0
1626511688.082,1.0
1626512887.869,1.0
1626514088.03,1.0
1626515296.06,1.0
1626515414.489,1.0
1626516498.292,1.0
1626517739.293,1.0
1626518422.493,1.0
1626520007.125,1.0
1626520112.4,1.0
1626521346.87,1.0
1626522045.492,1.0
1626522765.391,1.0
1626523972.645,1.0
1626523973.502,1.0
1626525173.498,1.0
1626525308.927,1.0
1626526512.425,1.0
1626528095.362,1.0
1626529956.11,1.0
1626531308.236,1.0
1626533000.595,1.0
1626534757.291,1.0
1626534759.418,1.0
1626535959.491,1.0
1626536490.042,1.0
1626537708.511,1.0
1626537858.273,1.0
1626539596.311,1.0
1626539598.422,1.0
1626540798.426,1.0
1626540911.215,1.0
1626541998.511,1.0
1626542877.355,1.0
1626543198.483,1.0
1626544090.182,1.0
1626544399.491,1.0
1626545312.829,1.0
1626546343.478,1.0
1626547575.76,1.0
1626548685.486,1.0
1626549546.192,1.0
1626550884.45,1.0
1626550889.506,1.0
1626552084.443,1.0
1626552094.5,1.0
1626552637.9,0.0
1626552638.207,0.0
1626552638.426,0.0
1626556309.021,0.0
1626556309.13,0.0
1626556323.314,1.0
1626556330.509,1.0
1626558724.479,1.0
1626561161.511,1.0
1626563532.503,1.0
1626565937.512,1.0
1626568345.512,1.0
1626570731.508,1.0
1626573139.516,1.0
1626575539.518,1.0
1626577919.508,1.0
1626579255.51,1.0
1626581535.514,1.0
1626583635.519,1.0
1626584839.512,1.0
1626586651.515,1.0
1626588702.514,1.0
1626589905.507,1.0
1626591072.658,1.0
1626591317.783,1.0
1626591334.496,1.0
1626592727.513,1.0
1626593940.523,1.0
1626595572.519,1.0
1626596081.876,0.0
1626596082.491,0.0
1626598732.859,0.0
1626598732.881,0.0
1626598743.694,0.0
1626598743.757,0.0
1626601019.854,0.0
1626601019.874,0.0
1626601024.853,1.0
1626601027.413,1.0
1626601140.26,0.0
1626601140.644,0.0
1626601440.027,0.0
1626601440.065,0.0
1626601445.614,1.0
1626601770.844,0.0
1626601770.892,0.0
1626603562.539,0.0
1626603562.581,0.0
1626603569.831,1.0
1626603570.506,1.0
1626603587.76,0.0
1626603587.882,0.0
1626604095.702,0.0
1626604096.09,0.0
1626604101.072,1.0
1626604132.294,0.0
1626604132.413,0.0
1626604148.0,0.0
1626604148.031,0.0
1626604153.019,0.0
1626604153.12,0.0
1626604153.211,0.0
1626604456.788,0.0
1626604456.812,0.0
1626604467.302,0.0
1626604467.364,0.0
1626604603.921,0.0
1626604603.942,0.0
1626604611.012,1.0
1626604636.031,0.0
1626604636.111,0.0
1626604989.911,0.0
1626604989.942,0.0
1626605000.699,0.0
1626605000.815,0.0
1626605807.055,0.0
1626605807.079,0.0
1626605824.809,0.0
1626605824.869,0.0
1626611366.194,0.0
1626611366.225,0.0
1626611372.055,1.0
1626611374.492,1.0
1626611421.348,0.0
1626611421.467,0.0
1626613392.73,0.0
1626613392.76,0.0
1626613405.116,0.0
1626613405.206,0.0
1626614869.332,0.0
1626614869.366,0.0
1626614875.705,1.0
1626614877.417,1.0
1626614945.683,0.0
1626614945.876,0.0
1626615288.569,0.0
1626615288.601,0.0
1626615294.294,1.0
1626615357.492,0.0
1626615357.615,0.0
1626616255.613,0.0
1626616255.632,0.0
1626616262.531,1.0
1626616262.582,1.0
1626616523.878,0.0
1626616524.256,0.0
1626616753.411,0.0
1626616753.602,0.0
1626616775.146,1.0
1626616790.837,0.0
1626616790.943,0.0
1626617006.433,0.0
1626617006.461,0.0
1626617030.189,1.0
1626617056.475,0.0
1626617056.545,0.0
1626618941.614,0.0
1626618941.641,0.0
1626618949.497,1.0
1626618965.31,1.0
1626619139.941,0.0
1626619140.004,0.0
1626619190.503,0.0
1626619190.545,0.0
1626619193.769,1.0
1626619248.176,0.0
1626619248.282,0.0
1626619258.687,0.0
1626619258.765,0.0
1626619269.463,0.0
1626619269.509,0.0
1626619269.719,0.0
1626619624.424,0.0
1626619624.454,0.0
1626619629.619,1.0
1626619651.719,0.0
1626619651.853,0.0
1626619923.114,0.0
1626619923.143,0.0
1626619928.801,1.0
1626619956.53,0.0
1626619956.663,0.0
1626621425.526,0.0
1626621425.56,0.0
1626621430.712,1.0
1626621431.501,1.0
1626621472.179,0.0
1626621472.438,0.0
1626623342.019,0.0
1626623342.052,0.0
1626623362.143,1.0
1626623427.655,0.0
1626623427.73,0.0
1626623439.626,0.0
1626623439.658,0.0
1626623451.558,1.0
1626623478.878,0.0
1626623479.03,0.0
1626623846.225,0.0
1626623846.251,0.0
1626623854.186,1.0
1626623949.378,0.0
1626623949.485,0.0
1626623966.449,0.0
1626623966.468,0.0
1626623978.579,1.0
1626624017.497,1.0
1626624027.45,1.0
1626624035.932,0.0
1626624045.737,0.0
1626624056.044,0.0
1626625594.306,0.0
1626625601.384,1.0
1626625639.814,0.0
1626625639.923,0.0
1626628671.041,0.0
1626628671.067,0.0
1626628676.879,1.0
1626628678.508,1.0
1626628896.236,0.0
1626628896.338,0.0
1626632488.148,0.0
1626632488.176,0.0
1626632494.84,1.0
1626632495.52,1.0
1626632558.471,0.0
1626632558.536,0.0
1626632700.661,0.0
1626632700.692,0.0
1626632723.485,1.0
1626632764.178,0.0
1626632764.314,0.0
1626634242.357,0.0
1626634242.378,0.0
1626634249.975,1.0
1626634250.572,1.0
1626634289.081,0.0
1626634289.244,0.0
1626635535.509,0.0
1626635535.541,0.0
1626635537.568,1.0
1626635539.624,1.0
1626635590.757,0.0
1626635590.971,0.0
1626638529.634,0.0
1626638529.665,0.0
1626638540.206,0.0
1626638540.251,0.0
1626639857.254,0.0
1626639857.272,0.0
1626639858.46,1.0
1626639859.566,1.0
1626640836.336,0.0
1626640836.417,0.0
1626640916.617,0.0
1626640916.657,0.0
1626640917.467,1.0
1626640928.605,0.0
1626640928.761,0.0
1626640956.869,0.0
1626640956.992,0.0
1626640978.401,1.0
1626641178.96,0.0
1626641179.137,0.0
1626642289.943,0.0
1626642290.003,0.0
1626642291.396,1.0
1626642292.609,1.0
1626642293.863,1.0
1626664066.992,1.0
1626664151.779,1.0
1626664546.238,0.0
1626664546.311,0.0
1626664546.469,0.0
1626664581.433,0.0
1626664581.554,0.0
1626664582.662,1.0
1626664623.938,0.0
1626664624.154,0.0
1626664661.437,0.0
1626664661.524,0.0
1626664664.685,1.0
1626665384.905,1.0
1626665604.468,0.0
1626665604.631,0.0
1626665745.795,0.0
1626665745.834,0.0
1626665746.033,1.0
1626666516.154,0.0
1626666516.211,0.0
1626666823.621,0.0
1626666823.717,0.0
1626666826.662,1.0
1626666845.461,0.0
1626666845.63,0.0
1626666857.804,0.0
1626666857.945,0.0
1626666860.821,1.0
1626666990.989,0.0
1626666991.093,0.0
1626667626.545,0.0
1626667626.682,0.0
1626667629.038,1.0
1626667630.854,1.0
1626667753.332,0.0
1626667753.54,0.0
1626667788.739,0.0
1626667788.852,0.0
1626667790.168,1.0
1626668021.873,0.0
1626668021.934,0.0
1626668023.176,0.0
1626668023.245,0.0
1626668024.0,1.0
1626668491.372,0.0
1626668491.472,0.0
1626668597.106,0.0
1626668597.162,0.0
1626668598.183,1.0
1626669570.654,0.0
1626669570.802,0.0
1626669963.525,0.0
1626669963.551,0.0
1626669965.294,1.0
1626669965.853,1.0
1626670701.207,0.0
1626670701.347,0.0
1626676728.304,0.0
1626676728.342,0.0
1626676735.559,0.0
1626676735.598,0.0
1626676735.689,0.0
1626676828.031,0.0
1626676828.079,0.0
1626676829.305,1.0
1626676830.87,1.0
1626676859.537,0.0
1626676859.712,0.0
1626676957.886,0.0
1626676957.999,0.0
1626676959.085,1.0
1626676996.053,0.0
1626676996.114,0.0
1626677922.868,0.0
1626677922.889,0.0
